user_id,group,device,age_group,session_duration_sec,add_to_cart,checkout,purchased,order_value
U00925,control,mobile,18-24,121,0,0,0,0
U02780,control,mobile,25-34,119,1,1,0,0
U07892,treatment,mobile,35-44,165,0,0,0,0
U06133,treatment,mobile,45+,135,0,0,0,0
U05321,treatment,mobile,35-44,149,0,0,0,0
U07313,treatment,mobile,45+,129,1,1,0,0
U07103,treatment,tablet,35-44,120,1,0,0,0
U06043,treatment,mobile,35-44,128,0,0,0,0
U03776,control,tablet,18-24,70,1,0,0,0
U04836,control,mobile,18-24,89,0,0,0,0
U04965,control,mobile,25-34,89,0,0,0,0
U00540,control,mobile,25-34,110,0,0,0,0
U07484,treatment,mobile,25-34,108,1,1,1,253199
U02746,control,desktop,25-34,101,0,0,0,0
U03720,control,mobile,25-34,122,0,0,0,0
U06820,treatment,mobile,25-34,172,0,0,0,0
U09338,treatment,desktop,35-44,99,0,0,0,0
U04469,control,tablet,25-34,117,0,0,0,0
U00668,control,mobile,35-44,110,1,0,0,0
U07576,treatment,mobile,45+,94,0,0,0,0
U08550,treatment,desktop,18-24,129,0,0,0,0
U05064,treatment,mobile,25-34,121,1,1,1,210975
U01354,control,desktop,25-34,55,0,0,0,0
U07115,treatment,mobile,25-34,121,0,0,0,0
U09774,treatment,desktop,25-34,132,1,1,0,0
U08663,treatment,mobile,35-44,129,1,1,1,258646
U02704,control,mobile,25-34,59,0,0,0,0
U03331,control,desktop,35-44,104,0,0,0,0
U08054,treatment,desktop,35-44,123,1,1,0,0
U03585,control,mobile,25-34,77,0,0,0,0
U09442,treatment,desktop,18-24,103,0,0,0,0
U05646,treatment,mobile,35-44,106,0,0,0,0
U03377,control,desktop,18-24,151,1,0,0,0
U01257,control,mobile,25-34,104,0,0,0,0
U06191,treatment,mobile,35-44,157,1,1,0,0
U05349,treatment,mobile,25-34,131,1,1,0,0
U04176,control,tablet,18-24,108,0,0,0,0
U04911,control,desktop,25-34,137,0,0,0,0
U01853,control,desktop,45+,62,0,0,0,0
U06317,treatment,mobile,25-34,123,0,0,0,0
U09855,treatment,mobile,18-24,78,0,0,0,0
U02106,control,mobile,18-24,71,0,0,0,0
U00134,control,mobile,18-24,118,1,1,0,0
U05030,treatment,mobile,25-34,173,0,0,0,0
U00929,control,desktop,25-34,110,1,0,0,0
U00824,control,mobile,35-44,104,1,1,1,210436
U07577,treatment,mobile,35-44,121,1,1,1,224505
U01532,control,desktop,45+,70,0,0,0,0
U01215,control,desktop,35-44,95,0,0,0,0
U00505,control,desktop,25-34,135,0,0,0,0
U06531,treatment,desktop,25-34,100,0,0,0,0
U03073,control,mobile,35-44,149,0,0,0,0
U09087,treatment,tablet,35-44,74,0,0,0,0
U08648,treatment,tablet,25-34,133,0,0,0,0
U06620,treatment,mobile,18-24,120,0,0,0,0
U09274,treatment,desktop,25-34,119,1,0,0,0
U03710,control,tablet,35-44,72,0,0,0,0
U04850,control,mobile,25-34,82,1,1,1,115908
U04749,control,mobile,18-24,41,0,0,0,0
U04269,control,desktop,18-24,92,1,0,0,0
U09879,treatment,desktop,18-24,59,0,0,0,0
U08906,treatment,mobile,35-44,145,0,0,0,0
U04187,control,mobile,35-44,118,0,0,0,0
U05302,treatment,desktop,25-34,154,1,1,1,128946
U02924,control,mobile,18-24,106,1,1,1,133649
U06589,treatment,mobile,25-34,104,0,0,0,0
U01811,control,desktop,35-44,63,0,0,0,0
U03487,control,mobile,18-24,120,0,0,0,0
U07420,treatment,mobile,18-24,105,1,1,1,130381
U03142,control,tablet,35-44,61,1,0,0,0
U09348,treatment,mobile,25-34,112,0,0,0,0
U01325,control,tablet,18-24,50,1,0,0,0
U04313,control,mobile,35-44,30,0,0,0,0
U07495,treatment,tablet,35-44,98,0,0,0,0
U08703,treatment,mobile,18-24,85,1,1,1,245495
U08692,treatment,mobile,18-24,83,0,0,0,0
U09504,treatment,mobile,25-34,102,0,0,0,0
U05542,treatment,mobile,25-34,184,0,0,0,0
U06173,treatment,mobile,18-24,124,0,0,0,0
U01541,control,desktop,18-24,42,0,0,0,0
U09410,treatment,mobile,25-34,122,0,0,0,0
U02682,control,desktop,25-34,179,0,0,0,0
U09883,treatment,mobile,45+,102,0,0,0,0
U06314,treatment,desktop,45+,136,0,0,0,0
U01192,control,mobile,25-34,84,1,1,0,0
U05294,treatment,desktop,18-24,112,0,0,0,0
U01543,control,mobile,45+,65,0,0,0,0
U07057,treatment,desktop,25-34,96,0,0,0,0
U02540,control,desktop,25-34,75,1,1,0,0
U00954,control,desktop,25-34,34,0,0,0,0
U07242,treatment,mobile,25-34,97,0,0,0,0
U06732,treatment,desktop,35-44,134,0,0,0,0
U04847,control,tablet,35-44,154,0,0,0,0
U06802,treatment,mobile,25-34,100,0,0,0,0
U08011,treatment,mobile,25-34,102,1,1,1,116078
U04331,control,mobile,25-34,104,1,0,0,0
U08925,treatment,mobile,18-24,104,1,0,0,0
U05335,treatment,mobile,18-24,139,0,0,0,0
U07331,treatment,mobile,25-34,168,0,0,0,0
U09349,treatment,mobile,25-34,115,1,0,0,0
U04730,control,mobile,18-24,51,0,0,0,0
U06542,treatment,desktop,18-24,132,1,1,1,201298
U05306,treatment,mobile,35-44,102,1,1,1,228290
U05162,treatment,mobile,25-34,106,0,0,0,0
U07861,treatment,mobile,35-44,77,0,0,0,0
U02157,control,mobile,25-34,88,0,0,0,0
U01063,control,desktop,25-34,102,1,1,1,70771
U01168,control,mobile,45+,112,1,0,0,0
U03637,control,tablet,35-44,141,0,0,0,0
U07652,treatment,mobile,18-24,100,0,0,0,0
U05589,treatment,mobile,35-44,130,1,1,1,243363
U07193,treatment,tablet,18-24,120,0,0,0,0
U04492,control,desktop,18-24,161,1,0,0,0
U07267,treatment,mobile,18-24,128,0,0,0,0
U04981,control,tablet,25-34,104,1,0,0,0
U08336,treatment,mobile,18-24,154,0,0,0,0
U09953,treatment,mobile,18-24,133,0,0,0,0
U04947,control,desktop,25-34,149,0,0,0,0
U02783,control,tablet,35-44,89,0,0,0,0
U00718,control,tablet,25-34,116,1,0,0,0
U02503,control,mobile,18-24,130,0,0,0,0
U04361,control,mobile,25-34,36,1,1,1,229763
U04172,control,tablet,35-44,119,1,1,1,181107
U08083,treatment,mobile,18-24,143,1,1,1,158039
U09761,treatment,desktop,18-24,172,1,0,0,0
U00396,control,tablet,25-34,125,0,0,0,0
U07187,treatment,mobile,25-34,164,0,0,0,0
U09823,treatment,mobile,45+,112,0,0,0,0
U04493,control,mobile,25-34,135,0,0,0,0
U01366,control,mobile,25-34,115,0,0,0,0
U09527,treatment,mobile,35-44,128,0,0,0,0
U08788,treatment,mobile,35-44,157,0,0,0,0
U05918,treatment,desktop,25-34,157,1,1,0,0
U04969,control,tablet,35-44,109,1,0,0,0
U02915,control,mobile,18-24,81,0,0,0,0
U05645,treatment,mobile,25-34,117,0,0,0,0
U03767,control,mobile,35-44,120,0,0,0,0
U03441,control,mobile,18-24,92,0,0,0,0
U07358,treatment,desktop,35-44,113,0,0,0,0
U06807,treatment,desktop,18-24,151,1,0,0,0
U02144,control,mobile,18-24,98,0,0,0,0
U05105,treatment,tablet,18-24,117,1,1,1,163172
U05074,treatment,desktop,18-24,71,1,0,0,0
U01572,control,mobile,18-24,142,1,1,1,108364
U04080,control,mobile,18-24,162,0,0,0,0
U01123,control,desktop,18-24,63,1,0,0,0
U02787,control,tablet,25-34,45,1,0,0,0
U02968,control,mobile,18-24,71,1,0,0,0
U02505,control,mobile,25-34,82,1,0,0,0
U05989,treatment,mobile,18-24,96,0,0,0,0
U08868,treatment,mobile,25-34,102,1,0,0,0
U07165,treatment,mobile,35-44,119,1,1,1,143648
U00729,control,mobile,18-24,114,1,0,0,0
U07588,treatment,mobile,35-44,67,1,1,1,50000
U07544,treatment,mobile,35-44,135,0,0,0,0
U00413,control,tablet,35-44,102,0,0,0,0
U05746,treatment,mobile,45+,105,0,0,0,0
U07669,treatment,mobile,25-34,117,0,0,0,0
U00826,control,desktop,25-34,83,0,0,0,0
U03268,control,mobile,25-34,123,0,0,0,0
U03975,control,mobile,25-34,84,0,0,0,0
U08809,treatment,mobile,35-44,71,1,1,1,137491
U08307,treatment,mobile,25-34,40,1,0,0,0
U00418,control,mobile,25-34,120,0,0,0,0
U06749,treatment,mobile,25-34,84,0,0,0,0
U08968,treatment,mobile,18-24,136,0,0,0,0
U02083,control,mobile,25-34,110,0,0,0,0
U08946,treatment,desktop,35-44,111,0,0,0,0
U03374,control,desktop,35-44,118,0,0,0,0
U05727,treatment,desktop,45+,116,0,0,0,0
U04108,control,mobile,35-44,93,1,0,0,0
U04381,control,mobile,18-24,156,0,0,0,0
U07724,treatment,desktop,25-34,131,1,1,1,98401
U01067,control,mobile,25-34,84,0,0,0,0
U03914,control,tablet,18-24,142,1,1,1,143329
U05537,treatment,desktop,18-24,108,0,0,0,0
U08003,treatment,mobile,25-34,88,0,0,0,0
U05388,treatment,mobile,18-24,139,0,0,0,0
U05733,treatment,desktop,25-34,119,0,0,0,0
U02739,control,tablet,25-34,81,0,0,0,0
U05053,treatment,mobile,35-44,97,0,0,0,0
U04001,control,mobile,45+,113,0,0,0,0
U02428,control,tablet,25-34,109,0,0,0,0
U06834,treatment,mobile,18-24,106,1,0,0,0
U01688,control,mobile,25-34,112,0,0,0,0
U00852,control,desktop,45+,111,0,0,0,0
U06304,treatment,mobile,18-24,109,1,1,1,253214
U09088,treatment,desktop,18-24,127,1,1,1,165153
U05879,treatment,mobile,18-24,101,1,0,0,0
U08528,treatment,desktop,35-44,112,1,0,0,0
U02840,control,mobile,35-44,51,1,0,0,0
U04612,control,mobile,18-24,98,0,0,0,0
U09541,treatment,desktop,25-34,94,0,0,0,0
U09208,treatment,desktop,35-44,139,1,1,1,325469
U02490,control,mobile,35-44,112,1,0,0,0
U06906,treatment,mobile,18-24,128,0,0,0,0
U07391,treatment,desktop,35-44,138,1,1,1,219846
U02850,control,mobile,18-24,90,0,0,0,0
U06666,treatment,mobile,18-24,88,0,0,0,0
U05882,treatment,mobile,25-34,134,0,0,0,0
U04453,control,desktop,18-24,23,1,1,1,239896
U07422,treatment,tablet,25-34,110,1,1,0,0
U06485,treatment,desktop,18-24,139,1,1,0,0
U02480,control,desktop,25-34,90,0,0,0,0
U06618,treatment,desktop,45+,104,0,0,0,0
U02142,control,mobile,18-24,88,0,0,0,0
U05189,treatment,desktop,25-34,94,0,0,0,0
U09705,treatment,mobile,35-44,142,1,1,1,234891
U02745,control,desktop,25-34,71,0,0,0,0
U07254,treatment,mobile,18-24,121,1,0,0,0
U03507,control,tablet,18-24,71,0,0,0,0
U01680,control,desktop,25-34,84,0,0,0,0
U04250,control,tablet,25-34,62,1,1,1,163393
U03148,control,desktop,45+,77,1,1,0,0
U08131,treatment,mobile,35-44,143,0,0,0,0
U07005,treatment,desktop,18-24,141,0,0,0,0
U00581,control,mobile,18-24,85,0,0,0,0
U04071,control,mobile,35-44,102,0,0,0,0
U03344,control,mobile,25-34,101,0,0,0,0
U07405,treatment,mobile,18-24,157,0,0,0,0
U03673,control,desktop,25-34,82,0,0,0,0
U00560,control,desktop,25-34,142,0,0,0,0
U05238,treatment,mobile,45+,137,0,0,0,0
U07806,treatment,mobile,18-24,157,0,0,0,0
U00513,control,tablet,35-44,63,0,0,0,0
U01082,control,mobile,45+,136,0,0,0,0
U01665,control,tablet,35-44,109,1,1,1,230937
U09205,treatment,mobile,35-44,105,1,0,0,0
U01932,control,mobile,18-24,70,1,1,1,232415
U09667,treatment,desktop,25-34,162,0,0,0,0
U01151,control,desktop,25-34,107,1,1,1,97241
U02839,control,desktop,25-34,82,1,1,1,153118
U05950,treatment,mobile,18-24,79,0,0,0,0
U08309,treatment,desktop,35-44,136,1,1,1,179558
U08933,treatment,mobile,25-34,114,1,1,1,184461
U09789,treatment,mobile,35-44,119,1,0,0,0
U05178,treatment,mobile,45+,56,0,0,0,0
U00831,control,mobile,45+,81,0,0,0,0
U08312,treatment,mobile,25-34,96,0,0,0,0
U04753,control,desktop,25-34,140,0,0,0,0
U09851,treatment,desktop,35-44,86,0,0,0,0
U00636,control,mobile,18-24,116,0,0,0,0
U04466,control,mobile,45+,44,1,1,1,108355
U06800,treatment,desktop,18-24,120,0,0,0,0
U07988,treatment,mobile,25-34,121,1,0,0,0
U07080,treatment,mobile,25-34,112,1,1,0,0
U06967,treatment,mobile,25-34,61,1,1,1,55085
U04143,control,mobile,45+,92,0,0,0,0
U07028,treatment,mobile,35-44,152,1,0,0,0
U09184,treatment,desktop,25-34,94,1,1,1,170097
U00877,control,desktop,35-44,84,0,0,0,0
U04870,control,desktop,18-24,98,0,0,0,0
U05316,treatment,mobile,18-24,131,1,0,0,0
U05223,treatment,mobile,35-44,154,1,0,0,0
U00005,control,mobile,35-44,128,0,0,0,0
U03052,control,mobile,18-24,125,1,1,1,140746
U05692,treatment,desktop,25-34,143,0,0,0,0
U03125,control,desktop,18-24,98,1,1,1,158835
U02492,control,mobile,25-34,131,0,0,0,0
U03855,control,desktop,25-34,77,0,0,0,0
U04778,control,mobile,45+,109,1,1,1,137102
U07510,treatment,mobile,25-34,138,0,0,0,0
U06458,treatment,mobile,25-34,105,0,0,0,0
U06294,treatment,mobile,35-44,110,0,0,0,0
U01149,control,desktop,25-34,89,1,1,1,185476
U00575,control,desktop,25-34,109,0,0,0,0
U03770,control,mobile,18-24,44,0,0,0,0
U04147,control,mobile,25-34,114,0,0,0,0
U00854,control,desktop,35-44,83,0,0,0,0
U05920,treatment,mobile,25-34,92,0,0,0,0
U09359,treatment,desktop,25-34,86,1,1,0,0
U06615,treatment,mobile,35-44,84,1,1,1,188923
U06003,treatment,mobile,25-34,95,0,0,0,0
U09164,treatment,mobile,18-24,89,1,0,0,0
U04496,control,desktop,25-34,90,1,1,1,127179
U08174,treatment,desktop,18-24,112,0,0,0,0
U06656,treatment,mobile,18-24,175,1,1,1,249994
U02369,control,mobile,18-24,90,0,0,0,0
U04781,control,mobile,25-34,109,1,1,1,148209
U07993,treatment,desktop,18-24,128,1,1,0,0
U02951,control,desktop,45+,69,1,1,1,288683
U05626,treatment,desktop,25-34,135,0,0,0,0
U06972,treatment,tablet,35-44,70,1,1,1,197882
U08717,treatment,mobile,25-34,99,0,0,0,0
U01842,control,mobile,18-24,60,1,0,0,0
U05987,treatment,mobile,25-34,130,1,1,1,390798
U00538,control,mobile,35-44,100,1,0,0,0
U02807,control,desktop,35-44,95,0,0,0,0
U05802,treatment,mobile,25-34,139,0,0,0,0
U05597,treatment,mobile,45+,145,0,0,0,0
U07207,treatment,mobile,35-44,99,0,0,0,0
U07344,treatment,mobile,25-34,103,1,1,1,134312
U07561,treatment,mobile,45+,57,0,0,0,0
U08097,treatment,mobile,45+,133,0,0,0,0
U00785,control,mobile,18-24,121,1,0,0,0
U01410,control,desktop,45+,125,0,0,0,0
U00155,control,tablet,25-34,78,1,1,1,230481
U07807,treatment,mobile,18-24,87,1,1,0,0
U03010,control,mobile,18-24,74,0,0,0,0
U01687,control,tablet,25-34,107,0,0,0,0
U04015,control,desktop,18-24,61,0,0,0,0
U07456,treatment,mobile,18-24,61,1,1,0,0
U03864,control,mobile,25-34,97,0,0,0,0
U02734,control,tablet,35-44,49,0,0,0,0
U01896,control,desktop,35-44,132,1,1,1,158184
U05443,treatment,desktop,45+,91,0,0,0,0
U00570,control,mobile,45+,78,0,0,0,0
U06710,treatment,mobile,25-34,136,1,0,0,0
U05855,treatment,tablet,25-34,117,0,0,0,0
U01817,control,mobile,18-24,102,0,0,0,0
U08320,treatment,mobile,25-34,83,1,1,0,0
U03395,control,desktop,35-44,41,1,1,0,0
U03328,control,mobile,45+,140,0,0,0,0
U09983,treatment,mobile,35-44,128,0,0,0,0
U06103,treatment,mobile,18-24,111,0,0,0,0
U02976,control,mobile,18-24,36,1,1,1,175180
U00981,control,mobile,25-34,30,0,0,0,0
U00191,control,mobile,25-34,63,1,0,0,0
U09332,treatment,mobile,25-34,134,0,0,0,0
U05089,treatment,mobile,45+,123,1,0,0,0
U00700,control,mobile,18-24,105,1,0,0,0
U09760,treatment,desktop,25-34,85,1,0,0,0
U00607,control,mobile,35-44,126,0,0,0,0
U00302,control,mobile,18-24,132,0,0,0,0
U03421,control,desktop,25-34,106,1,1,0,0
U09805,treatment,mobile,25-34,91,1,1,0,0
U01061,control,desktop,25-34,108,1,1,0,0
U03445,control,tablet,18-24,98,1,1,0,0
U01070,control,mobile,18-24,139,0,0,0,0
U02206,control,desktop,18-24,78,1,1,1,207458
U09436,treatment,desktop,25-34,83,1,0,0,0
U07340,treatment,desktop,45+,94,1,0,0,0
U08209,treatment,desktop,25-34,89,0,0,0,0
U07680,treatment,mobile,18-24,140,1,1,0,0
U04643,control,desktop,25-34,85,0,0,0,0
U07684,treatment,mobile,25-34,109,0,0,0,0
U09008,treatment,mobile,18-24,84,1,1,1,154437
U07997,treatment,mobile,25-34,100,0,0,0,0
U05601,treatment,desktop,25-34,128,0,0,0,0
U09152,treatment,desktop,45+,113,1,1,1,216511
U07023,treatment,mobile,25-34,118,0,0,0,0
U04894,control,mobile,35-44,84,0,0,0,0
U00226,control,mobile,18-24,121,0,0,0,0
U03355,control,mobile,18-24,85,0,0,0,0
U05896,treatment,tablet,18-24,53,0,0,0,0
U08755,treatment,desktop,18-24,89,0,0,0,0
U03437,control,mobile,25-34,101,0,0,0,0
U01694,control,mobile,35-44,129,1,1,1,190454
U06894,treatment,mobile,25-34,143,1,1,1,96915
U01046,control,desktop,35-44,90,0,0,0,0
U03447,control,desktop,25-34,86,0,0,0,0
U08051,treatment,desktop,25-34,102,1,0,0,0
U09147,treatment,tablet,25-34,99,0,0,0,0
U09982,treatment,mobile,25-34,73,0,0,0,0
U04736,control,mobile,25-34,136,0,0,0,0
U04497,control,mobile,25-34,148,0,0,0,0
U01219,control,desktop,25-34,92,0,0,0,0
U06016,treatment,mobile,25-34,148,1,1,0,0
U09720,treatment,desktop,35-44,68,0,0,0,0
U03988,control,mobile,45+,84,1,1,0,0
U04912,control,mobile,45+,85,0,0,0,0
U09493,treatment,tablet,18-24,127,1,1,0,0
U04494,control,desktop,18-24,71,0,0,0,0
U06945,treatment,mobile,35-44,98,1,1,1,299860
U05700,treatment,mobile,35-44,107,0,0,0,0
U08353,treatment,mobile,25-34,180,1,0,0,0
U00957,control,mobile,25-34,101,0,0,0,0
U02870,control,mobile,18-24,155,0,0,0,0
U04434,control,tablet,18-24,115,1,1,1,248338
U04974,control,desktop,18-24,97,0,0,0,0
U02962,control,mobile,25-34,54,0,0,0,0
U02201,control,tablet,25-34,137,0,0,0,0
U00099,control,mobile,25-34,144,0,0,0,0
U09850,treatment,mobile,25-34,76,0,0,0,0
U02558,control,mobile,25-34,173,0,0,0,0
U08446,treatment,tablet,25-34,124,1,1,1,180788
U04200,control,desktop,25-34,99,0,0,0,0
U09638,treatment,mobile,25-34,102,0,0,0,0
U05540,treatment,tablet,18-24,94,0,0,0,0
U01649,control,desktop,25-34,76,0,0,0,0
U06198,treatment,desktop,25-34,113,1,1,1,133649
U06296,treatment,mobile,35-44,93,0,0,0,0
U04500,control,mobile,18-24,79,1,0,0,0
U01155,control,desktop,18-24,42,0,0,0,0
U02256,control,mobile,25-34,126,0,0,0,0
U03171,control,desktop,35-44,74,0,0,0,0
U07401,treatment,desktop,25-34,116,1,1,1,185012
U07159,treatment,desktop,25-34,63,0,0,0,0
U03109,control,mobile,35-44,93,0,0,0,0
U04549,control,desktop,25-34,104,1,0,0,0
U05424,treatment,mobile,18-24,84,0,0,0,0
U02050,control,mobile,25-34,134,1,0,0,0
U09209,treatment,desktop,18-24,80,0,0,0,0
U08816,treatment,mobile,45+,129,1,1,0,0
U09798,treatment,mobile,18-24,101,0,0,0,0
U00263,control,mobile,25-34,118,0,0,0,0
U04062,control,mobile,35-44,96,0,0,0,0
U05535,treatment,mobile,45+,105,0,0,0,0
U06617,treatment,desktop,25-34,144,1,1,1,219131
U08121,treatment,mobile,18-24,195,1,1,1,274889
U08156,treatment,mobile,25-34,118,0,0,0,0
U01803,control,mobile,18-24,112,1,0,0,0
U04737,control,mobile,25-34,126,0,0,0,0
U02386,control,mobile,25-34,104,0,0,0,0
U06695,treatment,mobile,18-24,95,0,0,0,0
U05760,treatment,mobile,18-24,97,1,0,0,0
U01960,control,desktop,45+,156,0,0,0,0
U02977,control,desktop,45+,115,0,0,0,0
U08681,treatment,desktop,35-44,95,1,1,1,279944
U01844,control,desktop,18-24,100,0,0,0,0
U01735,control,mobile,18-24,92,0,0,0,0
U02912,control,mobile,25-34,101,0,0,0,0
U08339,treatment,mobile,35-44,103,1,0,0,0
U01987,control,desktop,25-34,90,0,0,0,0
U09562,treatment,mobile,25-34,98,1,0,0,0
U06547,treatment,mobile,45+,87,1,1,1,81418
U07099,treatment,mobile,25-34,118,0,0,0,0
U02812,control,desktop,18-24,158,0,0,0,0
U00660,control,mobile,25-34,129,1,1,1,149348
U02512,control,desktop,45+,100,0,0,0,0
U04283,control,mobile,35-44,91,0,0,0,0
U09340,treatment,tablet,18-24,139,0,0,0,0
U08801,treatment,mobile,45+,106,0,0,0,0
U06288,treatment,mobile,25-34,110,0,0,0,0
U01931,control,mobile,25-34,64,0,0,0,0
U07126,treatment,mobile,25-34,115,1,0,0,0
U00198,control,desktop,18-24,129,1,0,0,0
U07778,treatment,desktop,35-44,129,1,1,1,311351
U02932,control,desktop,35-44,103,1,0,0,0
U08005,treatment,mobile,25-34,128,0,0,0,0
U02328,control,mobile,35-44,97,0,0,0,0
U04390,control,mobile,25-34,76,1,0,0,0
U08959,treatment,mobile,18-24,113,0,0,0,0
U04219,control,desktop,35-44,72,0,0,0,0
U00203,control,mobile,25-34,80,0,0,0,0
U03511,control,mobile,18-24,75,0,0,0,0
U04932,control,mobile,18-24,74,0,0,0,0
U05536,treatment,mobile,18-24,107,0,0,0,0
U05792,treatment,desktop,18-24,123,0,0,0,0
U01708,control,mobile,25-34,108,1,0,0,0
U05173,treatment,mobile,35-44,90,1,1,1,216139
U05250,treatment,mobile,25-34,95,0,0,0,0
U06529,treatment,mobile,45+,126,1,1,1,173568
U09849,treatment,tablet,35-44,118,0,0,0,0
U05856,treatment,desktop,45+,91,0,0,0,0
U08165,treatment,desktop,25-34,109,0,0,0,0
U00855,control,mobile,25-34,75,1,1,1,255948
U04738,control,mobile,18-24,120,0,0,0,0
U00699,control,mobile,45+,62,0,0,0,0
U03697,control,tablet,45+,45,1,0,0,0
U01637,control,mobile,45+,71,1,0,0,0
U07281,treatment,tablet,18-24,110,1,1,1,139520
U07555,treatment,desktop,25-34,97,0,0,0,0
U03582,control,desktop,35-44,105,0,0,0,0
U01292,control,mobile,25-34,40,1,1,1,146225
U06586,treatment,mobile,25-34,88,1,0,0,0
U01854,control,desktop,35-44,105,0,0,0,0
U05233,treatment,mobile,35-44,88,0,0,0,0
U03764,control,mobile,35-44,76,0,0,0,0
U03305,control,mobile,18-24,135,0,0,0,0
U01496,control,desktop,18-24,116,0,0,0,0
U07995,treatment,tablet,25-34,136,0,0,0,0
U01999,control,mobile,25-34,143,1,1,1,219155
U00664,control,mobile,25-34,101,0,0,0,0
U03749,control,mobile,18-24,101,0,0,0,0
U04414,control,desktop,18-24,55,0,0,0,0
U05531,treatment,mobile,25-34,100,0,0,0,0
U05576,treatment,mobile,25-34,121,0,0,0,0
U08902,treatment,mobile,35-44,116,1,1,1,168081
U07527,treatment,tablet,18-24,84,1,0,0,0
U09475,treatment,desktop,35-44,104,0,0,0,0
U05865,treatment,mobile,18-24,85,0,0,0,0
U06777,treatment,mobile,18-24,108,0,0,0,0
U01307,control,desktop,25-34,126,0,0,0,0
U07393,treatment,mobile,25-34,210,1,0,0,0
U05593,treatment,desktop,25-34,108,1,0,0,0
U09722,treatment,tablet,25-34,158,0,0,0,0
U01664,control,mobile,35-44,136,0,0,0,0
U05451,treatment,mobile,25-34,144,1,0,0,0
U09955,treatment,desktop,45+,80,1,1,1,141257
U03628,control,desktop,35-44,106,1,1,0,0
U02694,control,mobile,25-34,120,1,0,0,0
U09790,treatment,mobile,35-44,96,0,0,0,0
U05916,treatment,mobile,25-34,69,1,1,1,271587
U03158,control,mobile,25-34,74,1,0,0,0
U06669,treatment,mobile,18-24,116,0,0,0,0
U01060,control,desktop,35-44,86,0,0,0,0
U04637,control,mobile,45+,116,0,0,0,0
U03243,control,mobile,18-24,55,0,0,0,0
U01679,control,mobile,25-34,62,1,1,1,159392
U06893,treatment,mobile,45+,146,0,0,0,0
U06375,treatment,mobile,25-34,190,0,0,0,0
U07575,treatment,mobile,18-24,164,0,0,0,0
U01758,control,mobile,25-34,39,0,0,0,0
U06020,treatment,mobile,18-24,120,0,0,0,0
U05117,treatment,mobile,18-24,66,1,0,0,0
U08756,treatment,mobile,45+,127,1,1,1,293766
U07409,treatment,tablet,25-34,101,0,0,0,0
U02791,control,desktop,25-34,79,0,0,0,0
U00864,control,mobile,25-34,112,0,0,0,0
U07859,treatment,mobile,25-34,120,1,1,1,171994
U01485,control,mobile,18-24,73,0,0,0,0
U07036,treatment,tablet,35-44,99,0,0,0,0
U07722,treatment,desktop,18-24,78,0,0,0,0
U05978,treatment,mobile,35-44,127,1,1,1,261665
U05135,treatment,desktop,35-44,152,0,0,0,0
U00207,control,mobile,35-44,93,0,0,0,0
U04489,control,desktop,18-24,78,0,0,0,0
U06939,treatment,mobile,25-34,31,1,1,0,0
U09063,treatment,desktop,25-34,133,0,0,0,0
U06911,treatment,desktop,25-34,78,1,1,1,234219
U00503,control,mobile,18-24,113,0,0,0,0
U07386,treatment,desktop,45+,117,0,0,0,0
U01029,control,mobile,35-44,64,0,0,0,0
U03841,control,mobile,25-34,94,0,0,0,0
U08111,treatment,mobile,35-44,105,0,0,0,0
U05057,treatment,desktop,18-24,118,1,0,0,0
U09763,treatment,mobile,25-34,136,0,0,0,0
U08155,treatment,mobile,35-44,177,0,0,0,0
U02732,control,mobile,18-24,98,0,0,0,0
U08997,treatment,mobile,25-34,156,1,1,1,193789
U02455,control,mobile,35-44,115,0,0,0,0
U07216,treatment,mobile,18-24,128,0,0,0,0
U03105,control,mobile,35-44,127,0,0,0,0
U08393,treatment,desktop,25-34,142,1,0,0,0
U06279,treatment,mobile,25-34,79,0,0,0,0
